"id","defor","biodiv","defor_enforce","biodiv_enforce","Agreement","Date.of.signature","Entry.into.Force","agree_dev","enviro_rta","enviro_enforce_rta","parties","ESP","NOR","CHE","ISL","LIE","SLV","CRI","HND","NIC","GTM","PYF","BLZ","HTI","LAO","KOR","IND","LKA","BGD","AUS","PNG","SYR","KIR","MHL","SLB","FJI","NZL","URY","PER","MEX","COL","VEN","ECU","CHL","CUB","ARG","ISR","USA","PAK","THA","TUR","IRN","VNM","BRN","PHL","SGP","MMR","MYS","IDN","CAN","EGY","LBY","DJI","MDG","RWA","ZMB","MUS","SWZ","FRO","MDV","BTN","NPL","PSE","AND","TUN","KGZ","KAZ","BLR","TJK","RUS","MDA","UKR","UZB","TKM","AZE","CMR","TCD","BEN","CIV","MAR","TZA","ZAF","MKD","ARM","GEO","JOR","JPN","LBN","BIH","CHN","MAC","HKG","AGO","LSO","PAN","CPV","DZA","BHR","QAT","OMN","IRQ","ALB","SRB","MNE","NIU","DOM","BRB","TWN","SMR","AFG","MNG","tropical_any","template","forest_total","forest_total_percent","land_total","max_biodiver","avg_biodiver","tropical_N","template_any","template_N","Africa_any","Africa_N","NAm_any","NAm_N","LatAm_any","LatAm_N","Eur_any","Eur_N","ESEAsia_any","ESEAsia_N","CAsia_any","CAsia_N","AusAsia_any","AusAsia_N","entry_sq","sig_sq","agree_dev_Developed-Developing","agree_dev_Developing-Developing","predicted_prob"
189,0,0,0,0,"EFTA - Serbia",2009,2010,"Developed-Developing",0,0,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,174910.46,0.295138786240504,592638,0.497,0.397,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4040100,4036081,1,0,0.0855710068152595
190,0,0,0,0,"Hong Kong, China - New Zealand",2010,2011,"Developed-Developed",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115769.3,0.437922908155545,264360,0.52,0.52,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4044121,4040100,0,0,0.0647129708496024
191,0,0,0,0,"EFTA - Albania",2009,2010,"Developed-Developing",0,0,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,153035.7,0.287348895373072,532578,0.531,0.441666666666667,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4040100,4036081,1,0,0.0861336386162608
192,0,1,0,0,"Turkey - Chile",2009,2011,"Developed-Developing",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,335486.59,0.221712275354523,1513162,0.572,0.571,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,4044121,4036081,1,0,0.430966358611836
193,0,0,0,0,"Turkey - Jordan",2009,2011,"Developing-Developing",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129127.71,0.150521302761491,857870,0.572,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4044121,4036081,0,1,0.0266519489063392
194,0,1,0,1,"EFTA - Peru",2010,2011,"Developed-Developing",1,1,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,935456.12,0.524012798723713,1785178,0.843,0.545666666666667,1,1,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,4044121,4040100,1,0,0.54355344802563
195,1,1,1,1,"EU - Korea, Republic of",2010,2011,"Developed-Developed",1,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1790609.27,0.413105525218344,4334508.16,0.589,0.44388,0,1,28,0,0,0,0,0,0,1,26,1,1,0,0,0,0,4044121,4040100,0,0,0.482403377222583
196,0,0,0,0,"Guatemala - Chinese Taipei",2005,2006,"Developed-Developing",0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,82734.53,0.772065416200075,107160,0.744,0.744,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4024036,4020025,1,0,0.333970932067828
197,0,1,0,0,"Peru - Korea, Republic of",2011,2011,"Developed-Developing",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,848584.26,0.616497580750621,1376460,0.843,0.633,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,4044121,4044121,1,0,0.86531696782189
198,0,0,0,0,"India - Malaysia",2011,2011,"Developing-Developing",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,788771.36,0.238895661075675,3301740,0.809,0.7705,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4044121,4044121,0,1,0.0704032742790661
199,0,0,0,0,"India - Japan",2011,2011,"Developed-Developing",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,763683,0.228805850753066,3337690,0.732,0.685,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4044121,4044121,1,0,0.210580486210782
200,0,1,0,0,"EFTA - Colombia",2008,2011,"Developed-Developing",1,0,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,989670.74,0.612921424581248,1614678,0.935,0.576333333333333,1,1,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,4044121,4032064,1,0,0.827399139060175
201,1,1,0,0,"Canada - Colombia",2008,2011,"Developed-Developing",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5540647.04,0.549935240280732,10075090,0.935,0.617,1,1,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4044121,4032064,1,0,0.913969274928667
202,0,0,0,0,"EU - Papua New Guinea - Fiji",2009,2009,"Developed-Developing",0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2186244.74,0.464251864278586,4709178.16,0.775,0.460346153846154,2,1,28,0,0,0,0,0,0,1,26,0,0,0,0,1,2,4036081,4036081,1,0,0.215480328007859
203,0,0,0,0,"Chile - Honduras (Chile - Central America)",1999,2008,"Developed-Developing",0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,290800.32,0.339949545370589,855422,0.653,0.6115,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4032064,3996001,1,0,0.0430446003320763
204,0,0,0,0,"Peru - Chile",2006,2009,"Developed-Developing",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,997206.8,0.492805055714464,2023532,0.843,0.7065,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4036081,4024036,1,0,0.317547223035507
206,1,1,0,0,"New Zealand - Malaysia",2009,2010,"Developed-Developing",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,413630.16,0.698864866691447,591860,0.809,0.6645,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,4040100,4036081,1,0,0.783975939166136
207,0,1,1,1,"EU - Eastern and Southern Africa States Interim EPA",2009,2012,"Developed-Developing",1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2248496.86,0.431662098407593,5208928.16,0.813,0.464346153846154,2,1,32,1,2,0,0,0,0,1,26,0,0,0,0,0,0,4048144,4036081,1,0,0.784530463444047
208,0,0,0,0,"Peru - Mexico",2011,2012,"Developing-Developing",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1427964.53,0.442923907008483,3223950,0.928,0.8855,2,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4048144,4044121,0,1,0.118634923275012
209,0,0,0,0,"Japan - Peru",2011,2012,"Developed-Developing",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1063582.04,0.646751012465795,1644500,0.843,0.7405,1,1,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,4048144,4044121,1,0,0.795922986945293
210,0,0,0,0,"China - Costa Rica",2010,2011,"Developing-Developing",0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1931295.19,0.203814278749145,9475760,0.839,0.8295,2,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,4044121,4040100,0,1,0.0561093665105555
211,0,0,0,0,"Korea, Republic of - US",2007,2012,"Developed-Developed",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3207423.21,0.346434604110006,9258380,0.677,0.55,0,1,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,4048144,4028049,0,0,0.145267387568458
212,0,0,0,0,"Chile - Guatemala (Chile - Central America)",1999,2010,"Developed-Developing",0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,289131.79,0.339878346099411,850692,0.744,0.657,2,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4040100,3996001,1,0,0.0247934140207263
213,0,0,0,0,"Panama - Peru",2011,2012,"Developing-Developing",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,850230.88,0.627782447539023,1354340,0.843,0.818,2,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4048144,4044121,0,1,0.212983183519096
214,0,1,0,0,"US - Colombia",2006,2012,"Developed-Developing",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3994672.65,0.388911430941389,10271420,0.935,0.806,1,1,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4048144,4024036,1,0,0.732685829583591
215,0,0,0,0,"EFTA - Ukraine",2010,2012,"Developed-Developing",0,0,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276237.1,0.254707209034714,1084528,0.497,0.403,0,1,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4048144,4040100,1,0,0.0958656426222173
216,0,0,0,0,"East African Community (EAC) - Accession of Burundi and Rwanda",2007,2007,"Developing-Developing",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,989345.86,0.580227470529588,1705100,0.726,0.6762,5,1,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,4028049,4028049,0,1,0.0630636983415766
217,0,0,0,0,"Colombia - Northern Triangle (El Salvador, Guatemala, Honduras)",2007,2009,"Developing-Developing",0,0,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1023432.74,0.758508482364538,1349270,0.935,0.737,4,1,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,4036081,4028049,0,1,0.291023834170369
220,0,0,0,0,"EFTA - Hong Kong, China",2011,2012,"Developed-Developed",0,0,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144646.58,0.285734056591101,506228,0.497,0.397,0,1,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,4048144,4044121,0,0,0.0563734695067527
221,0,0,0,0,"EFTA - Montenegro",2011,2012,"Developed-Developing",0,0,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,144646.58,0.278902373184633,518628,0.497,0.397,0,1,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,4048144,4044121,1,0,0.122205983271854
222,0,0,0,0,"US - Panama",2007,2012,"Developed-Developing",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3209069.83,0.347442561166533,9236260,0.793,0.735,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4048144,4028049,1,0,0.297636695232767
224,0,0,0,0,"Russian Federation - Serbia",2000,2006,"Developing-Developing",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8868672.4,0.53851357718838,16468800,0.447,0.447,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,4024036,4e+06,0,1,0.00320383208548163
227,1,1,0,0,"Chile - Malaysia",2010,2012,"Developed-Developing",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,504258.12,0.470354058738044,1072082,0.809,0.6895,2,1,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,4048144,4040100,1,0,0.728087168261332
228,0,0,0,0,"Panama - Nicaragua (Panama - Central America)",2009,2009,"Developing-Developing",0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,143312.03,0.736141514279844,194680,0.793,0.718,2,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4036081,4036081,0,1,0.134767280326001
229,1,1,0,0,"EU - Colombia and Peru",2012,2013,"Developed-Developing",1,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3368668.25,0.508282726684856,6627548.16,0.935,0.478923076923077,2,1,30,0,0,0,0,1,2,1,26,0,0,0,0,0,0,4052169,4048144,1,0,0.979664749580895
230,1,1,0,0,"EU - Central America",2012,2013,"Developed-Developing",1,0,33,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2036186.63,0.437963235951913,4649218.16,0.82,0.487931034482759,5,1,31,0,0,0,0,1,5,1,26,0,0,0,0,0,0,4052169,4048144,1,0,0.685489497181806
231,0,1,0,0,"Canada - Panama",2010,2013,"Developed-Developing",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4755044.22,0.526004539858163,9039930,0.793,0.546,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4052169,4040100,1,0,0.679912181572514
232,0,0,0,0,"Canada - Jordan",2009,2012,"Developed-Developing",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4695661.26,0.51863810785049,9053830,0.468,0.3835,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,4048144,4036081,1,0,0.280694860983637
